n,e,P_i,P_r,Days_Taken,survivors,Everyone_Dead,Infection_Type,Graph_Type,intital_number_of_infected,intital_number_of_immune,Successful_infections
30,126,0.5,0.6,12,19,False,ConstantRate,random,1,0,30
30,127,0.5,0.6,12,17,False,ConstantRate,random,1,0,30
30,124,0.5,0.6,15,17,False,ConstantRate,random,1,0,30
30,123,0.5,0.6,13,14,False,ConstantRate,random,1,0,30
30,128,0.5,0.6,12,17,False,ConstantRate,random,1,0,30
30,129,0.5,0.6,12,21,False,ConstantRate,random,1,0,30
30,126,0.5,0.6,12,21,False,ConstantRate,random,1,0,30
30,127,0.5,0.6,13,18,False,ConstantRate,random,1,0,30
30,123,0.5,0.6,13,16,False,ConstantRate,random,1,0,30
30,116,0.5,0.6,13,16,False,ConstantRate,random,1,0,30
30,119,0.5,0.6,13,21,False,ConstantRate,random,1,0,30
30,123,0.5,0.6,13,22,False,ConstantRate,random,1,0,30
30,122,0.5,0.6,12,19,False,ConstantRate,random,1,0,30
30,122,0.5,0.6,13,17,False,ConstantRate,random,1,0,30
30,124,0.5,0.6,13,22,False,ConstantRate,random,1,0,30
30,124,0.5,0.6,13,17,False,ConstantRate,random,1,0,30
30,123,0.5,0.6,13,21,False,ConstantRate,random,1,0,30
30,119,0.5,0.6,13,17,False,ConstantRate,random,1,0,30
30,113,0.5,0.6,13,23,False,ConstantRate,random,1,0,30
30,118,0.5,0.6,12,22,False,ConstantRate,random,1,0,30
30,124,0.5,0.6,13,19,False,ConstantRate,random,1,0,30
30,124,0.5,0.6,13,17,False,ConstantRate,random,1,0,30
30,120,0.5,0.6,13,21,False,ConstantRate,random,1,0,30
30,122,0.5,0.6,13,17,False,ConstantRate,random,1,0,30
30,121,0.5,0.6,13,20,False,ConstantRate,random,1,0,30
30,128,0.5,0.6,12,15,False,ConstantRate,random,1,0,30
30,122,0.5,0.6,13,17,False,ConstantRate,random,1,0,30
30,118,0.5,0.6,13,14,False,ConstantRate,random,1,0,30
30,127,0.5,0.6,13,17,False,ConstantRate,random,1,0,30
30,119,0.5,0.6,14,20,False,ConstantRate,random,1,0,30
30,125,0.5,0.6,13,20,False,ConstantRate,random,1,0,30
30,119,0.5,0.6,13,21,False,ConstantRate,random,1,0,30
30,122,0.5,0.6,12,19,False,ConstantRate,random,1,0,30
30,128,0.5,0.6,13,20,False,ConstantRate,random,1,0,30
30,117,0.5,0.6,14,17,False,ConstantRate,random,1,0,30
30,126,0.5,0.6,13,11,False,ConstantRate,random,1,0,30
30,120,0.5,0.6,13,14,False,ConstantRate,random,1,0,30
30,126,0.5,0.6,13,20,False,ConstantRate,random,1,0,30
30,125,0.5,0.6,14,22,False,ConstantRate,random,1,0,30
30,127,0.5,0.6,14,17,False,ConstantRate,random,1,0,30
30,130,0.5,0.6,13,18,False,ConstantRate,random,1,0,30
30,123,0.5,0.6,13,19,False,ConstantRate,random,1,0,30
30,121,0.5,0.6,13,18,False,ConstantRate,random,1,0,30
30,120,0.5,0.6,13,20,False,ConstantRate,random,1,0,30
30,119,0.5,0.6,13,20,False,ConstantRate,random,1,0,30
30,120,0.5,0.6,13,20,False,ConstantRate,random,1,0,30
50,219,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
50,221,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
50,218,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
50,226,0.5,0.6,14,31,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,12,36,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,14,25,False,ConstantRate,random,1,0,50
50,224,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,228,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,15,25,False,ConstantRate,random,1,0,50
50,228,0.5,0.6,13,25,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
50,227,0.5,0.6,13,35,False,ConstantRate,random,1,0,50
50,224,0.5,0.6,13,34,False,ConstantRate,random,1,0,50
50,218,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
50,229,0.5,0.6,14,28,False,ConstantRate,random,1,0,50
50,227,0.5,0.6,13,34,False,ConstantRate,random,1,0,50
50,229,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,218,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
50,217,0.5,0.6,14,37,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
50,224,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,14,31,False,ConstantRate,random,1,0,50
50,216,0.5,0.6,14,33,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
50,226,0.5,0.6,14,27,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
50,220,0.5,0.6,14,33,False,ConstantRate,random,1,0,50
50,224,0.5,0.6,13,22,False,ConstantRate,random,1,0,50
50,220,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
50,225,0.5,0.6,13,37,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,14,30,False,ConstantRate,random,1,0,50
50,221,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,217,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,13,34,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
50,227,0.5,0.6,14,27,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,16,31,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,14,29,False,ConstantRate,random,1,0,50
50,221,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
50,228,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
50,225,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
50,226,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
50,212,0.5,0.6,14,32,False,ConstantRate,random,1,0,50
50,221,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
50,215,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
50,224,0.5,0.6,16,26,False,ConstantRate,random,1,0,50
50,218,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
50,216,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
50,221,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
50,226,0.5,0.6,13,30,False,ConstantRate,random,1,0,50
50,227,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,224,0.5,0.6,14,33,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
50,228,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
50,229,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
50,226,0.5,0.6,13,24,False,ConstantRate,random,1,0,50
50,227,0.5,0.6,14,33,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,13,38,False,ConstantRate,random,1,0,50
50,216,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
50,219,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,13,28,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,13,34,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,224,0.5,0.6,14,33,False,ConstantRate,random,1,0,50
50,224,0.5,0.6,14,27,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
50,219,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,213,0.5,0.6,16,27,False,ConstantRate,random,1,0,50
50,218,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
50,224,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
50,224,0.5,0.6,14,29,False,ConstantRate,random,1,0,50
50,220,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,13,26,False,ConstantRate,random,1,0,50
50,221,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,228,0.5,0.6,13,34,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
50,218,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,227,0.5,0.6,14,31,False,ConstantRate,random,1,0,50
50,219,0.5,0.6,13,33,False,ConstantRate,random,1,0,50
50,225,0.5,0.6,14,35,False,ConstantRate,random,1,0,50
50,219,0.5,0.6,15,32,False,ConstantRate,random,1,0,50
50,222,0.5,0.6,14,25,False,ConstantRate,random,1,0,50
50,228,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
50,217,0.5,0.6,13,32,False,ConstantRate,random,1,0,50
50,226,0.5,0.6,13,29,False,ConstantRate,random,1,0,50
50,220,0.5,0.6,14,29,False,ConstantRate,random,1,0,50
50,226,0.5,0.6,14,25,False,ConstantRate,random,1,0,50
50,225,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,227,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,230,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,223,0.5,0.6,13,31,False,ConstantRate,random,1,0,50
50,221,0.5,0.6,13,23,False,ConstantRate,random,1,0,50
50,220,0.5,0.6,13,27,False,ConstantRate,random,1,0,50
50,219,0.5,0.6,14,31,False,ConstantRate,random,1,0,50
50,220,0.5,0.6,12,25,False,ConstantRate,random,1,0,50
70,319,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
70,321,0.5,0.6,14,48,False,ConstantRate,random,1,0,70
70,318,0.5,0.6,15,42,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,13,47,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
70,326,0.5,0.6,13,38,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,14,41,False,ConstantRate,random,1,0,70
70,324,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
70,328,0.5,0.6,13,48,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,13,50,False,ConstantRate,random,1,0,70
70,328,0.5,0.6,14,39,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,14,34,False,ConstantRate,random,1,0,70
70,327,0.5,0.6,13,34,False,ConstantRate,random,1,0,70
70,324,0.5,0.6,13,39,False,ConstantRate,random,1,0,70
70,318,0.5,0.6,12,38,False,ConstantRate,random,1,0,70
70,329,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
70,327,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
70,329,0.5,0.6,14,41,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,14,47,False,ConstantRate,random,1,0,70
70,318,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
70,317,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,14,43,False,ConstantRate,random,1,0,70
70,324,0.5,0.6,15,48,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
70,316,0.5,0.6,13,50,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,13,41,False,ConstantRate,random,1,0,70
70,326,0.5,0.6,13,38,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,14,35,False,ConstantRate,random,1,0,70
70,320,0.5,0.6,14,42,False,ConstantRate,random,1,0,70
70,324,0.5,0.6,12,45,False,ConstantRate,random,1,0,70
70,320,0.5,0.6,13,33,False,ConstantRate,random,1,0,70
70,325,0.5,0.6,14,43,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
70,321,0.5,0.6,13,39,False,ConstantRate,random,1,0,70
70,317,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,14,41,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,13,39,False,ConstantRate,random,1,0,70
70,327,0.5,0.6,13,37,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,14,44,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,13,35,False,ConstantRate,random,1,0,70
70,321,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
70,328,0.5,0.6,13,33,False,ConstantRate,random,1,0,70
70,325,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
70,326,0.5,0.6,13,39,False,ConstantRate,random,1,0,70
70,312,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
70,321,0.5,0.6,13,34,False,ConstantRate,random,1,0,70
70,315,0.5,0.6,13,41,False,ConstantRate,random,1,0,70
70,324,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
70,318,0.5,0.6,14,45,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
70,316,0.5,0.6,13,37,False,ConstantRate,random,1,0,70
70,321,0.5,0.6,13,46,False,ConstantRate,random,1,0,70
70,326,0.5,0.6,13,45,False,ConstantRate,random,1,0,70
70,327,0.5,0.6,13,47,False,ConstantRate,random,1,0,70
70,324,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,13,46,False,ConstantRate,random,1,0,70
70,328,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
70,329,0.5,0.6,13,50,False,ConstantRate,random,1,0,70
70,326,0.5,0.6,14,40,False,ConstantRate,random,1,0,70
70,327,0.5,0.6,13,47,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
70,316,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
70,319,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,14,41,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,13,44,False,ConstantRate,random,1,0,70
70,324,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
70,324,0.5,0.6,15,42,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,14,38,False,ConstantRate,random,1,0,70
70,319,0.5,0.6,14,38,False,ConstantRate,random,1,0,70
70,313,0.5,0.6,14,38,False,ConstantRate,random,1,0,70
70,318,0.5,0.6,14,43,False,ConstantRate,random,1,0,70
70,324,0.5,0.6,14,40,False,ConstantRate,random,1,0,70
70,324,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
70,320,0.5,0.6,14,38,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,13,39,False,ConstantRate,random,1,0,70
70,321,0.5,0.6,14,46,False,ConstantRate,random,1,0,70
70,328,0.5,0.6,13,41,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,14,44,False,ConstantRate,random,1,0,70
70,318,0.5,0.6,14,40,False,ConstantRate,random,1,0,70
70,327,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
70,319,0.5,0.6,13,41,False,ConstantRate,random,1,0,70
70,325,0.5,0.6,13,33,False,ConstantRate,random,1,0,70
70,319,0.5,0.6,13,29,False,ConstantRate,random,1,0,70
70,322,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
70,328,0.5,0.6,12,43,False,ConstantRate,random,1,0,70
70,317,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
70,326,0.5,0.6,13,40,False,ConstantRate,random,1,0,70
70,320,0.5,0.6,14,43,False,ConstantRate,random,1,0,70
70,326,0.5,0.6,15,48,False,ConstantRate,random,1,0,70
70,325,0.5,0.6,13,39,False,ConstantRate,random,1,0,70
70,327,0.5,0.6,14,32,False,ConstantRate,random,1,0,70
70,330,0.5,0.6,13,42,False,ConstantRate,random,1,0,70
70,323,0.5,0.6,14,41,False,ConstantRate,random,1,0,70
70,321,0.5,0.6,14,46,False,ConstantRate,random,1,0,70
70,320,0.5,0.6,14,43,False,ConstantRate,random,1,0,70
70,319,0.5,0.6,13,43,False,ConstantRate,random,1,0,70
70,320,0.5,0.6,14,43,False,ConstantRate,random,1,0,70
90,419,0.5,0.6,15,54,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,14,51,False,ConstantRate,random,1,0,90
90,421,0.5,0.6,13,50,False,ConstantRate,random,1,0,90
90,418,0.5,0.6,13,57,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,14,48,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,14,52,False,ConstantRate,random,1,0,90
90,426,0.5,0.6,14,52,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,13,61,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,13,55,False,ConstantRate,random,1,0,90
90,424,0.5,0.6,14,60,False,ConstantRate,random,1,0,90
90,428,0.5,0.6,13,49,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,13,58,False,ConstantRate,random,1,0,90
90,428,0.5,0.6,14,52,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,13,48,False,ConstantRate,random,1,0,90
90,427,0.5,0.6,13,59,False,ConstantRate,random,1,0,90
90,424,0.5,0.6,13,49,False,ConstantRate,random,1,0,90
90,418,0.5,0.6,13,54,False,ConstantRate,random,1,0,90
90,429,0.5,0.6,14,58,False,ConstantRate,random,1,0,90
90,427,0.5,0.6,13,53,False,ConstantRate,random,1,0,90
90,429,0.5,0.6,13,62,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,13,58,False,ConstantRate,random,1,0,90
90,418,0.5,0.6,14,50,False,ConstantRate,random,1,0,90
90,417,0.5,0.6,13,50,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,14,54,False,ConstantRate,random,1,0,90
90,424,0.5,0.6,13,52,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,13,52,False,ConstantRate,random,1,0,90
90,416,0.5,0.6,14,60,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,15,56,False,ConstantRate,random,1,0,90
90,426,0.5,0.6,15,61,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,14,58,False,ConstantRate,random,1,0,90
90,420,0.5,0.6,14,62,False,ConstantRate,random,1,0,90
90,424,0.5,0.6,14,54,False,ConstantRate,random,1,0,90
90,420,0.5,0.6,15,55,False,ConstantRate,random,1,0,90
90,425,0.5,0.6,14,58,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,14,52,False,ConstantRate,random,1,0,90
90,421,0.5,0.6,13,53,False,ConstantRate,random,1,0,90
90,417,0.5,0.6,14,57,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,14,42,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,13,62,False,ConstantRate,random,1,0,90
90,427,0.5,0.6,13,56,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,13,53,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,13,60,False,ConstantRate,random,1,0,90
90,421,0.5,0.6,13,51,False,ConstantRate,random,1,0,90
90,428,0.5,0.6,14,59,False,ConstantRate,random,1,0,90
90,425,0.5,0.6,14,59,False,ConstantRate,random,1,0,90
90,426,0.5,0.6,13,58,False,ConstantRate,random,1,0,90
90,412,0.5,0.6,13,53,False,ConstantRate,random,1,0,90
90,421,0.5,0.6,13,60,False,ConstantRate,random,1,0,90
90,415,0.5,0.6,14,57,False,ConstantRate,random,1,0,90
90,424,0.5,0.6,13,50,False,ConstantRate,random,1,0,90
90,418,0.5,0.6,14,52,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,14,54,False,ConstantRate,random,1,0,90
90,416,0.5,0.6,14,55,False,ConstantRate,random,1,0,90
90,421,0.5,0.6,13,51,False,ConstantRate,random,1,0,90
90,426,0.5,0.6,14,50,False,ConstantRate,random,1,0,90
90,427,0.5,0.6,13,46,False,ConstantRate,random,1,0,90
90,424,0.5,0.6,13,55,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,13,58,False,ConstantRate,random,1,0,90
90,428,0.5,0.6,13,55,False,ConstantRate,random,1,0,90
90,429,0.5,0.6,13,49,False,ConstantRate,random,1,0,90
90,426,0.5,0.6,13,44,False,ConstantRate,random,1,0,90
90,427,0.5,0.6,13,54,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,14,51,False,ConstantRate,random,1,0,90
90,416,0.5,0.6,13,59,False,ConstantRate,random,1,0,90
90,419,0.5,0.6,14,61,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,14,53,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,14,53,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,14,48,False,ConstantRate,random,1,0,90
90,424,0.5,0.6,14,53,False,ConstantRate,random,1,0,90
90,424,0.5,0.6,13,57,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,14,56,False,ConstantRate,random,1,0,90
90,419,0.5,0.6,13,52,False,ConstantRate,random,1,0,90
90,413,0.5,0.6,14,53,False,ConstantRate,random,1,0,90
90,418,0.5,0.6,14,57,False,ConstantRate,random,1,0,90
90,424,0.5,0.6,14,45,False,ConstantRate,random,1,0,90
90,424,0.5,0.6,14,43,False,ConstantRate,random,1,0,90
90,420,0.5,0.6,14,50,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,13,62,False,ConstantRate,random,1,0,90
90,421,0.5,0.6,13,58,False,ConstantRate,random,1,0,90
90,428,0.5,0.6,14,46,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,13,54,False,ConstantRate,random,1,0,90
90,418,0.5,0.6,14,53,False,ConstantRate,random,1,0,90
90,427,0.5,0.6,14,53,False,ConstantRate,random,1,0,90
90,419,0.5,0.6,13,47,False,ConstantRate,random,1,0,90
90,425,0.5,0.6,13,47,False,ConstantRate,random,1,0,90
90,419,0.5,0.6,13,55,False,ConstantRate,random,1,0,90
90,422,0.5,0.6,13,58,False,ConstantRate,random,1,0,90
90,428,0.5,0.6,13,50,False,ConstantRate,random,1,0,90
90,417,0.5,0.6,13,54,False,ConstantRate,random,1,0,90
90,426,0.5,0.6,13,58,False,ConstantRate,random,1,0,90
90,420,0.5,0.6,13,53,False,ConstantRate,random,1,0,90
90,426,0.5,0.6,13,54,False,ConstantRate,random,1,0,90
90,425,0.5,0.6,13,55,False,ConstantRate,random,1,0,90
90,427,0.5,0.6,14,59,False,ConstantRate,random,1,0,90
90,430,0.5,0.6,13,51,False,ConstantRate,random,1,0,90
90,423,0.5,0.6,14,64,False,ConstantRate,random,1,0,90
90,421,0.5,0.6,15,43,False,ConstantRate,random,1,0,90
90,420,0.5,0.6,14,54,False,ConstantRate,random,1,0,90
90,419,0.5,0.6,14,51,False,ConstantRate,random,1,0,90
90,420,0.5,0.6,14,60,False,ConstantRate,random,1,0,90
110,519,0.5,0.6,15,67,False,ConstantRate,random,1,0,110
110,522,0.5,0.6,14,57,False,ConstantRate,random,1,0,110
110,521,0.5,0.6,15,67,False,ConstantRate,random,1,0,110
110,518,0.5,0.6,14,60,False,ConstantRate,random,1,0,110
110,522,0.5,0.6,14,63,False,ConstantRate,random,1,0,110
110,523,0.5,0.6,15,59,False,ConstantRate,random,1,0,110
110,526,0.5,0.6,14,68,False,ConstantRate,random,1,0,110
110,522,0.5,0.6,14,54,False,ConstantRate,random,1,0,110
110,523,0.5,0.6,14,67,False,ConstantRate,random,1,0,110
110,524,0.5,0.6,14,64,False,ConstantRate,random,1,0,110
110,528,0.5,0.6,13,72,False,ConstantRate,random,1,0,110
110,522,0.5,0.6,13,72,False,ConstantRate,random,1,0,110
110,528,0.5,0.6,14,65,False,ConstantRate,random,1,0,110
110,523,0.5,0.6,14,67,False,ConstantRate,random,1,0,110
110,527,0.5,0.6,14,70,False,ConstantRate,random,1,0,110
110,524,0.5,0.6,14,73,False,ConstantRate,random,1,0,110
110,518,0.5,0.6,14,70,False,ConstantRate,random,1,0,110
110,529,0.5,0.6,14,69,False,ConstantRate,random,1,0,110
110,527,0.5,0.6,14,67,False,ConstantRate,random,1,0,110
110,529,0.5,0.6,13,62,False,ConstantRate,random,1,0,110
110,522,0.5,0.6,14,65,False,ConstantRate,random,1,0,110
110,518,0.5,0.6,15,74,False,ConstantRate,random,1,0,110
110,517,0.5,0.6,14,77,False,ConstantRate,random,1,0,110
110,523,0.5,0.6,15,63,False,ConstantRate,random,1,0,110
110,524,0.5,0.6,14,63,False,ConstantRate,random,1,0,110
110,522,0.5,0.6,13,75,False,ConstantRate,random,1,0,110
110,516,0.5,0.6,14,69,False,ConstantRate,random,1,0,110
110,522,0.5,0.6,14,63,False,ConstantRate,random,1,0,110
110,526,0.5,0.6,14,59,False,ConstantRate,random,1,0,110
110,523,0.5,0.6,13,72,False,ConstantRate,random,1,0,110
110,520,0.5,0.6,14,77,False,ConstantRate,random,1,0,110
110,524,0.5,0.6,14,66,False,ConstantRate,random,1,0,110
110,520,0.5,0.6,14,73,False,ConstantRate,random,1,0,110
110,525,0.5,0.6,14,66,False,ConstantRate,random,1,0,110
110,523,0.5,0.6,14,71,False,ConstantRate,random,1,0,110
110,521,0.5,0.6,14,59,False,ConstantRate,random,1,0,110
110,517,0.5,0.6,13,67,False,ConstantRate,random,1,0,110
110,523,0.5,0.6,13,64,False,ConstantRate,random,1,0,110
110,522,0.5,0.6,13,66,False,ConstantRate,random,1,0,110
110,527,0.5,0.6,13,69,False,ConstantRate,random,1,0,110
110,523,0.5,0.6,15,66,False,ConstantRate,random,1,0,110
110,523,0.5,0.6,14,64,False,ConstantRate,random,1,0,110
110,521,0.5,0.6,14,63,False,ConstantRate,random,1,0,110
110,528,0.5,0.6,14,69,False,ConstantRate,random,1,0,110
110,525,0.5,0.6,14,71,False,ConstantRate,random,1,0,110
110,526,0.5,0.6,14,64,False,ConstantRate,random,1,0,110
110,512,0.5,0.6,14,73,False,ConstantRate,random,1,0,110
110,521,0.5,0.6,14,68,False,ConstantRate,random,1,0,110
110,515,0.5,0.6,14,73,False,ConstantRate,random,1,0,110
110,524,0.5,0.6,13,72,False,ConstantRate,random,1,0,110
110,518,0.5,0.6,14,64,False,ConstantRate,random,1,0,110
110,522,0.5,0.6,14,65,False,ConstantRate,random,1,0,110
110,516,0.5,0.6,14,57,False,ConstantRate,random,1,0,110
110,521,0.5,0.6,14,77,False,ConstantRate,random,1,0,110
110,526,0.5,0.6,13,60,False,ConstantRate,random,1,0,110
110,527,0.5,0.6,14,65,False,ConstantRate,random,1,0,110
110,524,0.5,0.6,14,70,False,ConstantRate,random,1,0,110
110,523,0.5,0.6,15,64,False,ConstantRate,random,1,0,110
110,528,0.5,0.6,14,60,False,ConstantRate,random,1,0,110
110,529,0.5,0.6,13,64,False,ConstantRate,random,1,0,110
110,526,0.5,0.6,14,68,False,ConstantRate,random,1,0,110
110,527,0.5,0.6,15,73,False,ConstantRate,random,1,0,110
110,523,0.5,0.6,14,71,False,ConstantRate,random,1,0,110
110,516,0.5,0.6,15,62,False,ConstantRate,random,1,0,110
110,519,0.5,0.6,13,58,False,ConstantRate,random,1,0,110
